Date,High,Low,Open,Close,Volume,Adj Close
2012-02-08,128.8000030517578,128.02999877929688,128.6199951171875,128.7100067138672,4884400.0,104.40631866455078
2012-02-09,129.1199951171875,128.3000030517578,128.9600067138672,128.75999450683594,5416600.0,104.44686126708984
2012-02-10,127.91999816894531,127.30000305175781,127.76000213623047,127.8499984741211,6380600.0,103.70867919921875
2012-02-13,128.77000427246094,128.0800018310547,128.67999267578125,128.58999633789062,4654100.0,104.3089599609375
2012-02-14,128.69000244140625,127.77999877929688,128.3800048828125,128.66000366210938,5608500.0,104.36575317382812
2012-02-15,129.0399932861328,127.56999969482422,129.0,127.86000061035156,9589200.0,103.71680450439453
2012-02-16,129.17999267578125,127.94999694824219,127.9800033569336,129.07000732421875,8699000.0,104.69834899902344
2012-02-17,129.38999938964844,128.86000061035156,129.30999755859375,129.22999572753906,5765200.0,105.09846496582031
2012-02-21,129.75,128.9600067138672,129.6199951171875,129.35000610351562,6589200.0,105.19606018066406
2012-02-22,129.5,128.85000610351562,129.22999572753906,129.13999938964844,6092200.0,105.02525329589844
2012-02-23,129.69000244140625,128.5500030517578,128.99000549316406,129.5800018310547,12890500.0,105.38307189941406
2012-02-24,129.89999389648438,129.25,129.77000427246094,129.6199951171875,3769100.0,105.41558074951172
2012-02-27,130.0399932861328,128.57000732421875,128.92999267578125,129.66000366210938,5778600.0,105.44817352294922
2012-02-28,130.0399932861328,129.33999633789062,129.63999938964844,129.86000061035156,4953700.0,105.61078643798828
2012-02-29,130.3699951171875,129.08999633789062,130.02000427246094,129.2899932861328,7724200.0,105.14727020263672
2012-03-01,130.16000366210938,129.22999572753906,129.60000610351562,129.57000732421875,6684300.0,105.37494659423828
2012-03-02,129.7899932861328,129.0800018310547,129.5399932861328,129.5500030517578,3818700.0,105.35871124267578
2012-03-05,129.58999633789062,128.63999938964844,129.4199981689453,129.4199981689453,5286400.0,105.25300598144531
2012-03-06,129.4600067138672,127.18000030517578,127.93000030517578,127.44999694824219,14410100.0,103.65086364746094
2012-03-07,128.4499969482422,127.45999908447266,127.63999938964844,128.22999572753906,5736200.0,104.28512573242188
2012-03-08,129.27000427246094,128.5500030517578,128.82000732421875,128.9199981689453,4417000.0,104.84635162353516
2012-03-09,129.58999633789062,128.94000244140625,129.22000122070312,129.14999389648438,6248400.0,105.03338623046875
2012-03-12,129.6699981689453,129.10000610351562,129.1699981689453,129.4600067138672,5197000.0,105.28553009033203
2012-03-13,131.77000427246094,129.85000610351562,130.0500030517578,131.67999267578125,8699500.0,107.09095764160156
2012-03-14,132.1699981689453,131.6199951171875,131.7899932861328,131.8800048828125,5124600.0,107.25359344482422
2012-03-15,132.49000549316406,131.6699981689453,132.00999450683594,132.41000366210938,5716900.0,107.6846694946289
2012-03-16,132.61000061035156,132.02000427246094,132.52999877929688,132.0500030517578,5047200.0,107.59911346435547
2012-03-19,132.39999389648438,131.77999877929688,131.91000366210938,132.07000732421875,4424000.0,107.61534118652344
2012-03-20,131.6999969482422,130.9199981689453,131.36000061035156,131.3800048828125,5403700.0,107.0531234741211
2012-03-21,131.61000061035156,130.80999755859375,131.52999877929688,130.99000549316406,5031900.0,106.7353286743164
2012-03-22,130.5500030517578,129.86000061035156,130.24000549316406,130.1699981689453,6987900.0,106.06717681884766
2012-03-23,130.7100067138672,129.7100067138672,130.22000122070312,130.60000610351562,4373300.0,106.4176025390625
2012-03-26,132.13999938964844,131.33999633789062,131.38999938964844,132.08999633789062,4991500.0,107.63165283203125
2012-03-27,132.35000610351562,131.64999389648438,132.22000122070312,131.6699981689453,5777300.0,107.28946685791016
2012-03-28,131.86000061035156,130.41000366210938,131.72999572753906,130.97999572753906,5293700.0,106.72721862792969
2012-03-29,131.24000549316406,130.0399932861328,130.27000427246094,131.1300048828125,4487400.0,106.84944152832031
2012-03-30,131.97000122070312,131.17999267578125,131.7100067138672,131.8000030517578,4218500.0,107.39542388916016
2012-04-02,132.67999267578125,131.22999572753906,131.55999755859375,132.3000030517578,8683800.0,107.80278778076172
2012-04-03,132.39999389648438,131.0500030517578,132.14999389648438,131.6699981689453,6098700.0,107.28946685791016
2012-04-04,130.77000427246094,129.9499969482422,130.66000366210938,130.50999450683594,10402500.0,106.34422302246094
2012-04-05,130.7100067138672,129.92999267578125,130.10000610351562,130.38999938964844,4179800.0,106.24647521972656
2012-04-09,129.58999633789062,128.83999633789062,128.9600067138672,129.1199951171875,5360200.0,105.21156311035156
2012-04-10,129.07000732421875,126.91999816894531,128.8699951171875,127.01000213623047,12912700.0,103.49229431152344
2012-04-11,128.2899932861328,127.73999786376953,128.1699981689453,127.8499984741211,5603300.0,104.17678833007812
2012-04-12,129.7899932861328,128.0399932861328,128.1199951171875,129.72000122070312,7164600.0,105.70051574707031
2012-04-13,129.36000061035156,128.27000427246094,129.32000732421875,128.39999389648438,8826800.0,104.62493896484375
2012-04-16,129.6999969482422,128.67999267578125,129.22999572753906,129.07000732421875,7503100.0,105.1708984375
2012-04-17,131.1300048828125,129.80999755859375,129.8300018310547,130.94000244140625,6290900.0,106.69461059570312
2012-04-18,130.8000030517578,130.0800018310547,130.27000427246094,130.14999389648438,5057100.0,106.0508804321289
2012-04-19,130.6699981689453,128.82000732421875,130.22999572753906,129.5399932861328,8957000.0,105.55382537841797
2012-04-20,130.52999877929688,129.89999389648438,129.9600067138672,129.97999572753906,5686800.0,106.03435516357422
2012-04-23,129.0800018310547,128.16000366210938,128.74000549316406,129.02000427246094,5180000.0,105.25121307373047
2012-04-24,130.22999572753906,129.25999450683594,129.27000427246094,129.72000122070312,4418700.0,105.8222427368164
2012-04-25,130.8300018310547,130.11000061035156,130.5,130.63999938964844,7342000.0,106.57273864746094
2012-04-26,132.02999877929688,130.49000549316406,130.55999755859375,131.85000610351562,4577100.0,107.55986785888672
2012-04-27,132.41000366210938,131.66000366210938,132.08999633789062,132.0,3969500.0,107.68219757080078
2012-04-30,132.02000427246094,131.49000549316406,131.80999755859375,131.8000030517578,3670500.0,107.51907348632812
2012-05-01,133.13999938964844,131.39999389648438,131.85000610351562,132.52999877929688,5453200.0,108.11453247070312
2012-05-02,132.50999450683594,131.64999389648438,132.0399932861328,132.39999389648438,3746000.0,108.00846862792969
2012-05-03,132.5800018310547,131.5,132.41000366210938,131.80999755859375,5043100.0,107.5271987915039
2012-05-04,131.32000732421875,129.97000122070312,131.1300048828125,130.08999633789062,5934300.0,106.12403869628906
2012-05-07,130.25,129.4499969482422,129.5,129.83999633789062,4040500.0,105.92013549804688
2012-05-08,129.3300018310547,127.91000366210938,129.1699981689453,129.0800018310547,7641700.0,105.3001708984375
2012-05-09,129.1199951171875,127.37999725341797,128.0,128.33999633789062,11921700.0,104.69644927978516
2012-05-10,129.27999877929688,128.2100067138672,128.80999755859375,128.44000244140625,5325000.0,104.7780532836914
2012-05-11,129.16000366210938,127.7300033569336,127.80000305175781,128.17999267578125,3673800.0,104.56597137451172
2012-05-14,127.69000244140625,126.5999984741211,127.18000030517578,126.94999694824219,6069000.0,103.56253814697266
2012-05-15,127.58999633789062,126.06999969482422,126.81999969482422,126.30999755859375,6713000.0,103.04043579101562
2012-05-16,127.37000274658203,126.12999725341797,126.77999877929688,126.18000030517578,6043200.0,102.93440246582031
2012-05-17,126.25,124.55000305175781,126.20999908447266,124.56999969482422,8985300.0,101.6209945678711
2012-05-18,124.6500015258789,123.08999633789062,124.52999877929688,123.30999755859375,10861600.0,100.93827819824219
2012-05-21,124.80999755859375,123.44000244140625,123.69000244140625,124.80999755859375,5384900.0,102.16615295410156
2012-05-22,125.4800033569336,124.19000244140625,124.9000015258789,124.83000183105469,9856100.0,102.1825180053711
2012-05-23,124.80000305175781,122.81999969482422,123.94999694824219,124.70999908447266,8600000.0,102.0843276977539
2012-05-24,125.16000366210938,123.95999908447266,124.91999816894531,125.12000274658203,7043000.0,102.41987609863281
2012-05-25,125.0999984741211,123.97000122070312,124.93000030517578,124.26000213623047,6725100.0,101.71595764160156
2012-05-29,125.91999816894531,124.9000015258789,125.2300033569336,125.5999984741211,6828700.0,102.81281280517578
2012-05-30,124.61000061035156,123.73999786376953,124.52999877929688,123.98999786376953,6874300.0,101.49494934082031
2012-05-31,124.73999786376953,123.01000213623047,124.0199966430664,123.69999694824219,7793500.0,101.25753021240234
2012-06-01,122.41999816894531,120.91000366210938,122.12999725341797,121.01000213623047,11815100.0,99.05560302734375
2012-06-04,121.27999877929688,120.19000244140625,121.08999633789062,120.77999877929688,6369000.0,98.8673095703125
2012-06-05,121.31999969482422,120.5199966430664,120.63999938964844,121.08999633789062,6619900.0,99.12106323242188
2012-06-06,123.98999786376953,121.94999694824219,121.98999786376953,123.93000030517578,6138400.0,101.44586181640625
2012-06-07,125.43000030517578,124.26000213623047,125.16999816894531,124.5199966430664,8806300.0,101.92876434326172
2012-06-08,125.43000030517578,123.86000061035156,124.12000274658203,125.43000030517578,4432700.0,102.67367553710938
2012-06-11,126.48999786376953,123.8499984741211,126.37999725341797,123.9800033569336,7232100.0,101.48680877685547
2012-06-12,125.66000366210938,124.04000091552734,124.4000015258789,125.58999633789062,4923700.0,102.80467224121094
2012-06-13,125.94000244140625,124.4800033569336,125.33999633789062,124.88999938964844,4687100.0,102.23167419433594
2012-06-14,126.94000244140625,124.94999694824219,125.12000274658203,126.37000274658203,8162700.0,103.44314575195312
2012-06-15,127.4800033569336,126.63999938964844,126.7699966430664,127.33999633789062,6268400.0,104.41893768310547
2012-06-18,127.54000091552734,126.6500015258789,126.80000305175781,127.12999725341797,4568500.0,104.24674987792969
2012-06-19,128.7100067138672,127.51000213623047,127.7300033569336,128.05999755859375,3869500.0,105.00936889648438
2012-06-20,128.49000549316406,127.11000061035156,128.1199951171875,127.95999908447266,9212800.0,104.92730712890625
2012-06-21,128.33999633789062,125.33999633789062,128.14999389648438,125.44000244140625,7702600.0,102.86090850830078
2012-06-22,126.4800033569336,125.77999877929688,126.12999725341797,126.2300033569336,5295800.0,103.50877380371094
2012-06-25,125.08999633789062,124.31999969482422,125.05999755859375,124.76000213623047,5922300.0,102.30335998535156
2012-06-26,125.51000213623047,124.25,125.02999877929688,125.08000183105469,7551600.0,102.56575012207031
2012-06-27,126.2300033569336,125.31999969482422,125.4000015258789,126.01000213623047,3717100.0,103.3283920288086
2012-06-28,125.86000061035156,124.25,125.0199966430664,125.80000305175781,6460100.0,103.15618133544922
2012-06-29,128.57000732421875,127.44000244140625,127.75,128.4499969482422,5844400.0,105.32913970947266
2012-07-02,128.77000427246094,127.69000244140625,128.6199951171875,128.36000061035156,3837000.0,105.25535583496094
2012-07-03,129.22999572753906,128.24000549316406,128.3699951171875,129.14999389648438,2717700.0,105.90312957763672
2012-07-05,129.41000366210938,128.3000030517578,128.6199951171875,128.77999877929688,6637500.0,105.59978485107422
2012-07-06,127.80999755859375,126.87000274658203,127.79000091552734,127.56999969482422,4341400.0,104.6075210571289
2012-07-09,127.5,126.70999908447266,127.41999816894531,127.23999786376953,4503800.0,104.3369140625
2012-07-10,128.13999938964844,125.91000366210938,127.95999908447266,126.3499984741211,6730900.0,103.60713958740234
2012-07-11,126.48999786376953,125.19000244140625,126.43000030517578,125.91000366210938,6839500.0,103.24632263183594
2012-07-12,126.16000366210938,124.7699966430664,125.20999908447266,125.56999969482422,4412400.0,102.9675521850586
2012-07-13,127.70999908447266,125.86000061035156,125.91999816894531,127.62000274658203,3942000.0,104.64850616455078
2012-07-16,127.51000213623047,126.75,127.25,127.12000274658203,1991700.0,104.23856353759766
2012-07-17,128.14999389648438,126.29000091552734,127.52999877929688,127.81999969482422,3326900.0,104.81254577636719
2012-07-18,129.14999389648438,127.43000030517578,127.48999786376953,128.9600067138672,3099300.0,105.74736785888672
2012-07-19,129.7100067138672,128.80999755859375,129.27000427246094,129.32000732421875,3845000.0,106.04253387451172
2012-07-20,128.66000366210938,127.80999755859375,128.35000610351562,128.0399932861328,7435600.0,105.16372680664062
2012-07-23,127.18000030517578,125.52999877929688,126.0199966430664,126.91000366210938,4647900.0,104.23564910888672
2012-07-24,127.01000213623047,124.94000244140625,126.93000030517578,125.86000061035156,7077400.0,103.37325286865234
2012-07-25,127.04000091552734,126.0,126.5999984741211,126.51000213623047,3872300.0,103.90706634521484
2012-07-26,129.02999877929688,127.93000030517578,128.1699981689453,128.5800018310547,8074000.0,105.60723876953125
2012-07-27,130.88999938964844,128.97999572753906,129.02000427246094,130.5399932861328,7463900.0,107.21707153320312
2012-07-30,130.99000549316406,130.1199951171875,130.30999755859375,130.39999389648438,4235800.0,107.1020736694336
2012-07-31,130.52999877929688,129.69000244140625,130.25,129.69000244140625,4783400.0,106.51891326904297
2012-08-01,130.5,129.17999267578125,130.47000122070312,129.4499969482422,5770000.0,106.32177734375
2012-08-02,129.2899932861328,127.51000213623047,128.66000366210938,128.5399932861328,10915200.0,105.57439422607422
2012-08-03,131.07000732421875,129.8800048828125,130.05999755859375,130.72999572753906,7768300.0,107.37310791015625
2012-08-06,131.61000061035156,130.8800048828125,130.94000244140625,130.89999389648438,4572700.0,107.51271057128906
2012-08-07,131.88999938964844,131.2899932861328,131.32000732421875,131.3800048828125,3584500.0,107.90693664550781
2012-08-08,131.83999633789062,130.88999938964844,130.94000244140625,131.5500030517578,3003900.0,108.04658508300781
2012-08-09,131.8699951171875,131.11000061035156,131.5,131.57000732421875,3355100.0,108.06304931640625
2012-08-10,131.9499969482422,130.7899932861328,131.14999389648438,131.92999267578125,4410400.0,108.35871124267578
2012-08-13,131.89999389648438,131.02000427246094,131.74000549316406,131.6199951171875,3986700.0,108.10408020019531
2012-08-14,132.16000366210938,131.32000732421875,132.0500030517578,131.66000366210938,3421500.0,108.13697814941406
2012-08-15,131.99000549316406,131.44000244140625,131.50999450683594,131.72000122070312,2834800.0,108.1862564086914
2012-08-16,132.75,131.5,131.77000427246094,132.57000732421875,5340400.0,108.88433074951172
2012-08-17,132.52000427246094,132.19000244140625,132.2899932861328,132.4199981689453,2484300.0,109.04823303222656
2012-08-20,132.47000122070312,131.99000549316406,132.19000244140625,132.3800048828125,2266700.0,109.01527404785156
2012-08-21,133.02000427246094,131.57000732421875,132.57000732421875,131.77000427246094,4094500.0,108.51293182373047
2012-08-22,131.8000030517578,130.94000244140625,131.57000732421875,131.47000122070312,4496200.0,108.26591491699219
2012-08-23,131.2899932861328,130.1999969482422,131.25999450683594,130.3800048828125,4159600.0,107.36830139160156
2012-08-24,131.55999755859375,130.05999755859375,130.2100067138672,131.3800048828125,4202400.0,108.19176483154297
2012-08-27,131.57000732421875,130.9499969482422,131.4199981689453,131.05999755859375,1806500.0,107.92826843261719
2012-08-28,131.3000030517578,130.60000610351562,130.75,130.86000061035156,3028000.0,107.76362609863281
2012-08-29,131.27999877929688,130.6300048828125,130.8699951171875,130.9199981689453,2400400.0,107.81301879882812
2012-08-30,130.38999938964844,129.64999389648438,130.3800048828125,129.9199981689453,4120700.0,106.98947143554688
2012-08-31,131.39999389648438,130.0399932861328,130.63999938964844,130.8800048828125,5447700.0,107.78002166748047
2012-09-04,130.8000030517578,129.6300048828125,130.74000549316406,130.22999572753906,4106900.0,107.24475860595703
2012-09-05,130.8300018310547,130.0399932861328,130.3699951171875,130.3699951171875,2828800.0,107.36004638671875
2012-09-06,132.8300018310547,131.16000366210938,131.16000366210938,132.82000732421875,5559400.0,109.37763977050781
2012-09-07,133.08999633789062,132.57000732421875,132.88999938964844,132.94000244140625,4827700.0,109.47645568847656
2012-09-10,133.16000366210938,132.4199981689453,132.77000427246094,132.47999572753906,2296800.0,109.09758758544922
2012-09-11,133.4499969482422,132.58999633789062,132.60000610351562,133.08999633789062,2824400.0,109.59996032714844
2012-09-12,133.64999389648438,133.0800018310547,133.4600067138672,133.3699951171875,1953900.0,109.83055877685547
2012-09-13,135.7100067138672,133.2100067138672,133.27000427246094,135.38999938964844,6975700.0,111.49400329589844
2012-09-14,136.47999572753906,135.41000366210938,135.6199951171875,135.86000061035156,5186100.0,111.881103515625
2012-09-17,135.8800048828125,135.24000549316406,135.57000732421875,135.52999877929688,2606500.0,111.6092758178711
2012-09-18,135.7899932861328,135.14999389648438,135.14999389648438,135.61000061035156,3375400.0,111.67520141601562
2012-09-19,136.24000549316406,135.5500030517578,135.85000610351562,135.72999572753906,3080800.0,111.7740249633789
2012-09-20,135.97999572753906,135.0,135.1999969482422,135.9499969482422,6949700.0,111.95523834228516
2012-09-21,136.24000549316406,135.39999389648438,136.2100067138672,135.47000122070312,5318100.0,111.79102325439453
2012-09-24,135.72999572753906,134.8800048828125,134.9199981689453,135.32000732421875,2706900.0,111.66725158691406
2012-09-25,135.89999389648438,134.27999877929688,135.52999877929688,134.33999633789062,6292300.0,110.8585205078125
2012-09-26,134.50999450683594,133.74000549316406,134.3699951171875,133.89999389648438,5447700.0,110.49543762207031
2012-09-27,134.94000244140625,133.85000610351562,134.44000244140625,134.60000610351562,4975500.0,111.07306671142578
2012-09-28,134.47999572753906,133.36000061035156,133.9199981689453,134.0500030517578,4565400.0,110.6191635131836
2012-10-01,135.69000244140625,134.52999877929688,134.6199951171875,134.77999877929688,4854000.0,111.22158813476562
2012-10-02,135.3800048828125,133.94000244140625,135.11000061035156,134.47999572753906,6269100.0,110.97401428222656
2012-10-03,135.11000061035156,134.10000610351562,134.75,134.67999267578125,3319800.0,111.13905334472656
2012-10-04,135.7100067138672,134.9600067138672,135.14999389648438,135.52000427246094,3911800.0,111.83226776123047
2012-10-05,136.44000244140625,135.47999572753906,136.08999633789062,135.9600067138672,4560300.0,112.19535064697266
2012-10-08,135.86000061035156,135.32000732421875,135.39999389648438,135.64999389648438,2405000.0,111.93949890136719
2012-10-09,135.74000549316406,134.5500030517578,135.4199981689453,134.58999633789062,6034700.0,111.0648422241211
2012-10-10,134.4499969482422,133.07000732421875,134.39999389648438,133.27999877929688,10138700.0,109.98380279541016
2012-10-11,134.10000610351562,133.0800018310547,133.91000366210938,133.1300048828125,3669100.0,109.85999298095703
2012-10-12,133.8300018310547,132.75,133.25999450683594,133.1300048828125,3271200.0,109.85999298095703
2012-10-15,134.19000244140625,133.05999755859375,133.33999633789062,134.02000427246094,2641800.0,110.59442138671875
2012-10-16,135.36000061035156,134.57000732421875,134.64999389648438,135.3000030517578,5454400.0,111.65067291259766
2012-10-17,135.4600067138672,134.85000610351562,134.9499969482422,135.42999267578125,3815400.0,111.75800323486328
2012-10-18,135.77000427246094,135.0,135.25999450683594,135.36000061035156,6305000.0,111.70021057128906
2012-10-19,134.8000030517578,132.80999755859375,134.8000030517578,133.11000061035156,10437500.0,109.99544525146484
2012-10-22,133.38999938964844,132.0399932861328,132.92999267578125,133.10000610351562,5591900.0,109.98716735839844
2012-10-23,131.6300048828125,130.52999877929688,131.60000610351562,130.74000549316406,8962100.0,108.03703308105469
2012-10-24,131.25,130.33999633789062,131.0,130.5,6097300.0,107.83869171142578
2012-10-25,131.35000610351562,130.08999633789062,131.19000244140625,130.77999877929688,6313100.0,108.07007598876953
2012-10-26,131.22999572753906,130.08999633789062,130.67999267578125,130.7899932861328,4182600.0,108.07832336425781
2012-10-31,131.58999633789062,130.22999572753906,131.35000610351562,130.60000610351562,3939600.0,107.92133331298828
2012-11-01,132.44000244140625,130.97000122070312,131.02000427246094,131.97999572753906,3807400.0,109.06167602539062
2012-11-02,132.61000061035156,130.47000122070312,132.55999755859375,130.6699981689453,5141300.0,107.97917938232422
2012-11-05,131.1300048828125,130.11000061035156,130.4600067138672,130.8699951171875,2710700.0,108.14444732666016
2012-11-06,132.6300048828125,131.1999969482422,131.27999877929688,132.0500030517578,4408300.0,109.11954498291016
2012-11-07,131.0500030517578,128.64999389648438,131.0500030517578,129.25,18648300.0,106.80575561523438
2012-11-08,129.67999267578125,127.98999786376953,129.17999267578125,127.98999786376953,8427500.0,105.76453399658203
2012-11-09,128.7899932861328,127.27999877929688,127.36000061035156,127.91999816894531,6571600.0,105.70670318603516
2012-11-12,128.5399932861328,127.69999694824219,128.19000244140625,128.0399932861328,3758200.0,105.80581665039062
2012-11-13,128.9199981689453,127.33000183105469,127.41000366210938,127.52999877929688,5407200.0,105.38442993164062
2012-11-14,128.0399932861328,125.45999908447266,127.81999969482422,125.76000213623047,9479400.0,103.92178344726562
2012-11-15,126.05000305175781,125.01000213623047,125.56999969482422,125.51000213623047,7658000.0,103.71520233154297
2012-11-16,125.7699966430664,124.41999816894531,125.25,125.5999984741211,9350400.0,104.05738830566406
2012-11-19,127.68000030517578,126.51000213623047,126.62999725341797,127.62999725341797,9551500.0,105.73918151855469
2012-11-20,127.87000274658203,126.75,127.30999755859375,127.70999908447266,7021800.0,105.80546569824219
2012-11-21,128.22000122070312,127.54000091552734,127.6500015258789,128.14999389648438,4589400.0,106.16995239257812
2012-11-23,129.91000366210938,128.66000366210938,128.6699981689453,129.88999938964844,3345800.0,107.61156463623047
2012-11-26,129.52000427246094,128.7899932861328,129.1199951171875,129.52000427246094,4621000.0,107.30502319335938
2012-11-27,129.64999389648438,128.50999450683594,129.17999267578125,128.67999267578125,4910000.0,106.60908508300781
2012-11-28,129.75,127.47000122070312,128.1699981689453,129.63999938964844,7397000.0,107.40446472167969
2012-11-29,130.5399932861328,129.50999450683594,130.22999572753906,130.13999938964844,6112800.0,107.81865692138672
2012-11-30,130.4600067138672,129.77999877929688,130.25,130.10000610351562,4979600.0,107.78555297851562
2012-12-03,130.8000030517578,129.49000549316406,130.69000244140625,129.5500030517578,5820800.0,107.329833984375
2012-12-04,130.13999938964844,129.3000030517578,129.61000061035156,129.38999938964844,5760400.0,107.19730377197266
2012-12-05,130.82000732421875,129.16000366210938,129.7100067138672,130.24000549316406,8697300.0,107.90152740478516
2012-12-06,130.8000030517578,130.08999633789062,130.33999633789062,130.74000549316406,4129400.0,108.31575012207031
2012-12-07,131.61000061035156,130.82000732421875,131.3000030517578,131.55999755859375,3993200.0,108.9951171875
2012-12-10,132.00999450683594,131.57000732421875,131.58999633789062,131.74000549316406,3480900.0,109.14420318603516
2012-12-11,133.1199951171875,132.17999267578125,132.2100067138672,132.5,4012700.0,109.77389526367188
2012-12-12,133.33999633789062,132.3300018310547,132.97999572753906,132.50999450683594,9551800.0,109.78215026855469
2012-12-13,132.72000122070312,131.5500030517578,132.52999877929688,131.82000732421875,3844500.0,109.21048736572266
2012-12-14,132.0,131.25999450683594,131.6999969482422,131.4600067138672,3114300.0,108.91229248046875
2012-12-17,132.52000427246094,131.6300048828125,131.64999389648438,132.44000244140625,4534100.0,109.7242202758789
2012-12-18,133.72999572753906,132.3800048828125,132.67999267578125,133.5500030517578,6459500.0,110.64386749267578
2012-12-19,133.6999969482422,132.60000610351562,133.6699981689453,132.6199951171875,5511500.0,109.87328338623047
2012-12-20,133.27999877929688,132.27000427246094,132.57000732421875,133.19000244140625,5530500.0,110.34554290771484
2012-12-21,132.02000427246094,130.8300018310547,131.05999755859375,131.7899932861328,11495800.0,109.5252914428711
2012-12-24,131.4199981689453,130.97000122070312,131.2899932861328,130.97000122070312,1997400.0,108.84379577636719
2012-12-26,131.47999572753906,130.47000122070312,131.2899932861328,130.80999755859375,3982900.0,108.71086883544922
2012-12-27,131.13999938964844,129.33999633789062,130.94000244140625,130.60000610351562,8308600.0,108.53633117675781
2012-12-28,130.4499969482422,128.97000122070312,129.82000732421875,129.07000732421875,8570000.0,107.26481628417969
2012-12-31,130.89999389648438,128.5399932861328,128.66000366210938,130.5800018310547,12067800.0,108.51972198486328
2013-01-02,133.86000061035156,132.88999938964844,132.99000549316406,133.77000427246094,9636300.0,111.17081451416016
2013-01-03,134.0500030517578,133.30999755859375,133.63999938964844,133.6300048828125,8665200.0,111.0544204711914
2013-01-04,134.1999969482422,133.49000549316406,133.6999969482422,134.05999755859375,4759300.0,111.4117660522461
2013-01-07,133.72999572753906,133.16000366210938,133.69000244140625,133.50999450683594,6119700.0,110.95467376708984
2013-01-08,133.5,132.74000549316406,133.32000732421875,133.05999755859375,4269800.0,110.58068084716797
2013-01-09,133.97999572753906,133.39999389648438,133.39999389648438,133.7100067138672,3898000.0,111.12093353271484
2013-01-10,134.5800018310547,133.6300048828125,134.1999969482422,134.5399932861328,6004300.0,111.81069946289062
2013-01-11,134.8000030517578,134.2100067138672,134.4600067138672,134.72000122070312,4508000.0,111.96031188964844
2013-01-14,135.0,134.39999389648438,134.66000366210938,134.88999938964844,4298000.0,112.1015625
2013-01-15,135.25999450683594,134.24000549316406,134.2899932861328,135.0800018310547,2966100.0,112.25949096679688
2013-01-16,135.0500030517578,134.5399932861328,134.6199951171875,134.88999938964844,3197800.0,112.1015625
2013-01-17,136.19000244140625,135.22999572753906,135.3699951171875,135.8300018310547,6227500.0,112.88276672363281
2013-01-18,136.16000366210938,135.4199981689453,135.80999755859375,136.08999633789062,4922500.0,113.21968841552734
2013-01-22,136.77000427246094,135.9199981689453,136.1300048828125,136.74000549316406,4544900.0,113.76045227050781
2013-01-23,137.6300048828125,137.13999938964844,137.19000244140625,137.4600067138672,6397800.0,114.3594741821289
2013-01-24,138.49000549316406,137.57000732421875,137.58999633789062,138.02000427246094,6288000.0,114.82530212402344
